Provider,Label,IP_NumClaims,IP_NumUniqueBeneficiaries,IP_NumUniqueAttPhysicians,IP_NumUniqueOpPhysicians,IP_NumUniqueOthPhysicians,IP_TotalClaimAmt,IP_AvgClaimAmt,IP_MaxClaimAmt,IP_StdClaimAmt,IP_TotalDeductible,IP_AvgDeductible,IP_AvgStayDuration,IP_MaxStayDuration,IP_TotalStayDays,IP_AvgClaimDuration,IP_AvgDiagnosisCodes,IP_AvgProcedureCodes,IP_AvgPatientAge,IP_PctDeadPatients,IP_AvgChronicConditions,IP_PctRenalDisease,IP_AvgGender,IP_AvgIPAnnualReimb,IP_AvgOPAnnualReimb,OP_NumClaims,OP_NumUniqueBeneficiaries,OP_NumUniqueAttPhysicians,OP_TotalClaimAmt,OP_AvgClaimAmt,OP_MaxClaimAmt,OP_StdClaimAmt,OP_TotalDeductible,OP_AvgClaimDuration,OP_AvgDiagnosisCodes,OP_AvgPatientAge,OP_PctDeadPatients,OP_AvgChronicConditions,IP_OP_ClaimRatio,IP_ClaimsPerPatient,OP_ClaimsPerPatient,IP_PatientsPerPhysician,OP_PatientsPerPhysician,IP_ClaimAmtPerStayDay,Total_ClaimAmt,Total_Deductible,Total_UniqueBeneficiaries,DiagComplexityRatio
PRV54640,0,7.0,7.0,6.0,6.0,0.0,72000.0,10285.714285714286,29000.0,9759.000729485331,7476.0,1068.0,7.0,15.0,49.0,7.0,8.714285714285714,1.0,69.87034320915224,0.0,5.571428571428571,0.2857142857142857,0.42857142857142855,18342.85714285714,2098.5714285714284,12.0,12.0,10.0,2260.0,188.33333333333334,900.0,260.4134242222384,40.0,1.75,2.5,69.55669632671686,0.08333333333333333,4.333333333333333,0.5384615384615384,0.875,0.9230769230769231,1.0,1.0909090909090908,1440.0,74260.0,7516.0,19.0,2.4897959183673466
PRV54642,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,46.0,30.0,14110.0,287.9591836734694,2800.0,513.3183693375095,240.0,2.2653061224489797,2.326530612244898,75.56903993630306,0.02040816326530612,4.204081632653061,0.0,0.0,1.0425531914893618,0.0,1.4838709677419355,0.0,14110.0,240.0,46.0,0.0
PRV54643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,16.0,8380.0,465.55555555555554,3300.0,1024.2370028018402,0.0,0.0,2.5,71.68971024412502,0.05555555555555555,4.5,0.0,0.0,0.9473684210526315,0.0,1.0588235294117647,0.0,8380.0,0.0,18.0,0.0
PRV54644,1,22.0,21.0,19.0,14.0,4.0,194000.0,8818.181818181818,57000.0,11619.508897237742,23496.0,1068.0,3.590909090909091,12.0,79.0,3.590909090909091,8.318181818181818,0.8181818181818182,74.94007840209072,0.045454545454545456,5.318181818181818,0.22727272727272727,0.45454545454545453,12191.363636363636,3237.2727272727275,46.0,45.0,37.0,18370.0,399.3478260869565,3300.0,783.8803825241963,20.0,1.326086956521739,2.760869565217391,72.17444870993661,0.0,4.478260869565218,0.46808510638297873,1.0,1.0,1.05,1.1842105263157894,2425.0,212370.0,23516.0,66.0,2.211770888071466
PRV54645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1010.0,505.0,1000.0,700.035713374682,60.0,0.0,3.0,85.2936344969199,0.0,6.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1010.0,60.0,2.0,0.0
PRV54646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,1.0,11180.0,486.0869565217391,3300.0,789.1637641455139,0.0,2.4782608695652173,2.0869565217391304,64.26592863732405,0.0,5.217391304347826,0.0,0.0,1.6428571428571428,0.0,6.5,0.0,11180.0,0.0,13.0,0.0
PRV54649,1,22.0,22.0,17.0,11.0,2.0,302000.0,13727.272727272728,57000.0,14658.596756663266,22428.0,1068.0,7.2727272727272725,35.0,160.0,7.2727272727272725,8.181818181818182,0.7272727272727273,79.97859498475515,0.0,6.0,0.2727272727272727,0.5909090909090909,20475.0,1833.1818181818182,53.0,51.0,32.0,13080.0,246.79245283018867,3000.0,527.3802218546723,290.0,1.4528301886792452,2.3207547169811322,75.92344349308435,0.018867924528301886,4.547169811320755,0.4074074074074074,0.9565217391304348,1.0192307692307692,1.2222222222222223,1.5454545454545454,1875.776397515528,315080.0,22718.0,73.0,2.4638429752066116
PRV54651,1,21.0,21.0,19.0,11.0,7.0,270000.0,12857.142857142857,36000.0,10584.355031298386,21360.0,1068.0,5.904761904761905,23.0,124.0,5.904761904761905,8.0,0.8095238095238095,73.72680160359832,0.0,6.571428571428571,0.5238095238095238,0.5714285714285714,24595.714285714286,1904.2857142857142,70.0,66.0,42.0,21760.0,310.85714285714283,3300.0,646.24162676636,110.0,1.1,2.6285714285714286,71.89220690329519,0.0,4.6571428571428575,0.29577464788732394,0.9545454545454546,1.044776119402985,1.05,1.5348837209302326,2160.0,291760.0,21470.0,87.0,2.204724409448819
PRV54652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,2.0,12020.0,316.3157894736842,2800.0,611.8311949347678,80.0,1.2105263157894737,3.5789473684210527,74.5801361720523,0.02631578947368421,4.394736842105263,0.0,0.0,1.1176470588235294,0.0,11.0,0.0,12020.0,80.0,33.0,0.0
PRV54653,0,40.0,31.0,15.0,12.0,3.0,371000.0,9275.0,42000.0,8038.329651721406,42720.0,1068.0,5.25,21.0,210.0,5.25,8.45,0.775,74.26119096509241,0.0,5.375,0.275,0.55,22341.75,2837.75,30.0,30.0,20.0,6740.0,224.66666666666666,2400.0,456.35537674608094,0.0,0.3,2.466666666666667,76.34761578827288,0.0,5.266666666666667,1.2903225806451613,1.25,0.967741935483871,1.9375,1.4285714285714286,1758.2938388625591,377740.0,42720.0,61.0,2.4374999999999996
PRV54656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,21.0,11380.0,325.14285714285717,2500.0,556.170580205133,30.0,0.7714285714285715,2.5142857142857142,73.13018480492813,0.0,3.7714285714285714,0.0,0.0,0.9722222222222222,0.0,1.5909090909090908,0.0,11380.0,30.0,35.0,0.0
PRV54657,0,17.0,17.0,12.0,11.0,3.0,287000.0,16882.352941176472,101000.0,25695.044154810224,18156.0,1068.0,3.8823529411764706,10.0,66.0,3.8823529411764706,7.764705882352941,1.0,73.09868341587149,0.0,5.764705882352941,0.23529411764705882,0.35294117647058826,22977.647058823528,1032.9411764705883,29.0,29.0,22.0,5220.0,180.0,700.0,188.52813355798423,0.0,1.4137931034482758,2.5172413793103448,75.34895796454956,0.0,4.793103448275862,0.5666666666666667,0.9444444444444444,0.9666666666666667,1.3076923076923077,1.2608695652173914,4283.582089552238,292220.0,18156.0,46.0,2.207612456747405
PRV54658,0,27.0,27.0,20.0,13.0,3.0,175000.0,6481.481481481482,12000.0,3297.672493539022,26700.0,1068.0,4.0,14.0,108.0,4.0,8.148148148148149,0.6666666666666666,74.42117271275382,0.0,5.888888888888889,0.25925925925925924,0.48148148148148145,15375.925925925925,1685.1851851851852,58.0,58.0,38.0,17580.0,303.1034482758621,3300.0,630.3416141380931,100.0,1.5689655172413792,2.6379310344827585,73.1073662347471,0.0,4.827586206896552,0.4576271186440678,0.9642857142857143,0.9830508474576272,1.2857142857142858,1.4871794871794872,1605.5045871559632,192580.0,26800.0,85.0,2.239775320344041
PRV54660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,18.0,5110.0,212.91666666666666,2400.0,486.2320001511774,30.0,1.3333333333333333,2.375,70.31382614647502,0.0,3.4583333333333335,0.0,0.0,1.0909090909090908,0.0,1.105263157894737,0.0,5110.0,30.0,21.0,0.0
PRV54661,0,3.0,3.0,3.0,1.0,0.0,84000.0,28000.0,68000.0,34871.19154832539,3204.0,1068.0,5.666666666666667,9.0,17.0,5.666666666666667,8.0,0.6666666666666666,79.63951631302761,0.0,5.333333333333333,0.0,0.3333333333333333,31340.0,540.0,16.0,16.0,10.0,4200.0,262.5,2000.0,490.09522884163374,0.0,0.0625,2.4375,72.7664271047228,0.0,4.625,0.17647058823529413,0.75,0.9411764705882353,0.75,1.4545454545454546,4666.666666666667,88200.0,3204.0,19.0,2.327272727272727
PRV54662,0,3.0,3.0,3.0,1.0,1.0,17000.0,5666.666666666667,8000.0,2081.6659994661327,3204.0,1068.0,4.333333333333333,10.0,13.0,4.333333333333333,7.333333333333333,0.6666666666666666,74.44490075290896,0.0,7.0,0.3333333333333333,0.3333333333333333,12700.0,686.6666666666666,42.0,41.0,20.0,8590.0,204.52380952380952,1000.0,275.1159611912888,110.0,3.4761904761904763,2.6904761904761907,73.29050552459177,0.0,4.4523809523809526,0.06976744186046512,0.75,1.0,0.75,1.9523809523809523,1214.2857142857142,25590.0,3314.0,44.0,1.9870967741935481
PRV54664,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1200.0,600.0,900.0,424.26406871192853,100.0,0.0,4.0,72.12594113620807,0.0,3.5,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1200.0,100.0,2.0,0.0
PRV54666,0,1.0,1.0,1.0,0.0,1.0,10000.0,10000.0,10000.0,0.0,1068.0,1068.0,10.0,10.0,10.0,10.0,9.0,0.0,58.25051334702259,0.0,7.0,0.0,1.0,10000.0,130.0,4.0,4.0,3.0,1310.0,327.5,1100.0,515.8407376959159,90.0,0.0,2.25,76.93976728268309,0.0,4.5,0.2,0.5,0.8,0.5,1.0,909.0909090909091,11310.0,1158.0,5.0,2.769230769230769
PRV54667,0,9.0,7.0,1.0,1.0,1.0,72600.0,8066.666666666667,17000.0,4752.893855326457,8544.0,1068.0,7.555555555555555,27.0,68.0,7.555555555555555,8.222222222222221,0.7777777777777778,67.89930793216215,0.0,5.666666666666667,0.4444444444444444,0.4444444444444444,15088.888888888889,2997.777777777778,157.0,65.0,14.0,64090.0,408.21656050955414,3300.0,724.8947785578274,200.0,2.878980891719745,2.8980891719745223,69.26031816616313,0.0,4.624203821656051,0.056962025316455694,1.125,2.378787878787879,3.5,4.333333333333333,1052.1739130434783,136690.0,8744.0,72.0,2.1092955700798837
PRV54668,0,1.0,1.0,1.0,1.0,0.0,3000.0,3000.0,3000.0,0.0,1068.0,1068.0,0.0,0.0,0.0,0.0,9.0,0.0,81.75222450376455,0.0,6.0,0.0,1.0,3000.0,1010.0,305.0,260.0,26.0,93050.0,305.08196721311475,3300.0,615.2615590319563,530.0,1.2622950819672132,2.4262295081967213,73.51331336048742,0.013114754098360656,4.295081967213115,0.0032679738562091504,0.5,1.1685823754789273,0.5,9.62962962962963,3000.0,96050.0,1598.0,261.0,2.626794258373206
PRV54670,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,115.0,13.0,39370.0,247.61006289308176,3200.0,486.33407687358005,240.0,1.9119496855345912,2.559748427672956,74.41375124301008,0.006289308176100629,4.647798742138365,0.0,0.0,1.3706896551724137,0.0,8.214285714285714,0.0,39370.0,240.0,115.0,0.0
PRV54671,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,920.0,306.6666666666667,800.0,427.70706486254505,0.0,0.0,1.0,75.24982888432581,0.0,1.0,0.0,0.0,1.5,0.0,0.3333333333333333,0.0,920.0,0.0,1.0,0.0
PRV54672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,4200.0,420.0,1700.0,589.5949645495815,0.0,3.4,3.2,60.300342231348395,0.0,4.6,0.0,0.0,1.25,0.0,1.4,0.0,4200.0,0.0,7.0,0.0
PRV54673,0,1.0,1.0,1.0,1.0,1.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,9.0,1.0,66.91581108829568,0.0,7.0,0.0,0.0,8000.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,428.57142857142856,6000.0,0.0,1.0,9.0
PRV54674,0,3.0,3.0,1.0,1.0,0.0,27000.0,9000.0,16000.0,6244.9979983983985,3204.0,1068.0,10.0,23.0,30.0,10.0,9.0,0.6666666666666666,86.69587040839606,0.0,5.333333333333333,0.0,0.3333333333333333,11153.333333333334,773.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,1.5,0.0,870.9677419354839,27000.0,3204.0,3.0,9.0
PRV54675,1,37.0,34.0,3.0,3.0,2.0,422000.0,11405.405405405405,47000.0,10610.42322817903,39516.0,1068.0,5.054054054054054,28.0,187.0,5.054054054054054,7.972972972972973,0.7567567567567568,73.02736000887951,0.0,6.324324324324325,0.13513513513513514,0.6216216216216216,15778.378378378378,1762.7027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0571428571428572,0.0,8.5,0.0,2244.68085106383,422000.0,39516.0,34.0,7.972972972972973
PRV54676,1,40.0,36.0,4.0,3.0,2.0,375200.0,9380.0,40000.0,8110.651432940925,40584.0,1068.0,5.125,29.0,205.0,5.125,7.575,0.825,74.37973990417522,0.0,5.825,0.275,0.6,18694.0,3980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0810810810810811,0.0,7.2,0.0,1821.3592233009708,375200.0,40584.0,36.0,7.575
PRV54677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,2.0,16270.0,602.5925925925926,2800.0,868.3033526658252,110.0,4.962962962962963,3.4074074074074074,73.82482825056405,0.037037037037037035,4.666666666666667,0.0,0.0,1.6875,0.0,5.0,0.0,16270.0,110.0,15.0,0.0
PRV54678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,3.0,6850.0,456.6666666666667,2500.0,806.4974241980535,70.0,0.0,2.6,70.24503764544832,0.0,3.2666666666666666,0.0,0.0,1.875,0.0,1.75,0.0,6850.0,70.0,7.0,0.0
PRV54679,0,1.0,1.0,1.0,1.0,0.0,7000.0,7000.0,7000.0,0.0,1068.0,1068.0,5.0,5.0,5.0,5.0,10.0,1.0,71.66872005475702,0.0,2.0,0.0,0.0,7200.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1166.6666666666667,7000.0,1068.0,1.0,10.0
PRV54680,1,18.0,17.0,4.0,5.0,2.0,257000.0,14277.777777777777,57000.0,13345.215293948242,19224.0,1068.0,7.277777777777778,29.0,131.0,7.277777777777778,8.61111111111111,1.2222222222222223,70.4912921134687,0.0,5.944444444444445,0.2777777777777778,0.5,22583.88888888889,1787.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,3.4,0.0,1946.969696969697,257000.0,19224.0,17.0,8.61111111111111
PRV54681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,285.0,125.0,63790.0,211.9269102990033,3300.0,413.65155381482845,590.0,1.1295681063122924,2.7574750830564785,74.99417183424633,0.013289036544850499,4.368770764119601,0.0,0.0,1.0524475524475525,0.0,2.261904761904762,0.0,63790.0,590.0,285.0,0.0
PRV54682,0,6.0,6.0,6.0,4.0,0.0,33000.0,5500.0,9000.0,3271.0854467592253,5340.0,1068.0,2.8333333333333335,5.0,17.0,2.8333333333333335,7.333333333333333,0.6666666666666666,71.51357517681953,0.0,5.666666666666667,0.3333333333333333,0.0,14220.0,785.0,90.0,82.0,47.0,24690.0,274.3333333333333,3100.0,523.2118826606514,400.0,1.288888888888889,2.4555555555555557,70.54136436230893,0.0,4.622222222222222,0.06593406593406594,0.8571428571428571,1.0843373493975903,0.8571428571428571,1.7083333333333333,1833.3333333333333,57690.0,5740.0,88.0,2.1221864951768485
PRV54683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,406.0,140.0,123850.0,268.0735930735931,8060.0,624.458091311511,1080.0,1.2878787878787878,2.6255411255411256,74.47171035672062,0.008658008658008658,4.365800865800866,0.0,0.0,1.135135135135135,0.0,2.879432624113475,0.0,123850.0,1080.0,406.0,0.0
PRV54684,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,128.0,44.0,43360.0,326.01503759398497,3000.0,570.0318170939499,240.0,2.0,2.593984962406015,74.4207129733986,0.007518796992481203,4.330827067669173,0.0,0.0,1.0310077519379846,0.0,2.8444444444444446,0.0,43360.0,240.0,128.0,0.0
PRV54685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,139.0,46.0,40150.0,276.8965517241379,3300.0,627.3838064638159,260.0,2.3241379310344827,2.7103448275862068,76.65836814652222,0.006896551724137931,4.537931034482758,0.0,0.0,1.0357142857142858,0.0,2.9574468085106385,0.0,40150.0,260.0,139.0,0.0
PRV54686,0,14.0,13.0,9.0,6.0,3.0,106000.0,7571.428571428572,13000.0,3797.0491723945875,14952.0,1068.0,4.142857142857143,11.0,58.0,4.142857142857143,9.0,0.5714285714285714,69.13112349662659,0.0,5.5,0.07142857142857142,0.5714285714285714,11773.57142857143,2024.2857142857142,143.0,113.0,51.0,39620.0,277.06293706293707,3300.0,556.6750286839952,430.0,1.3006993006993006,2.3846153846153846,71.82696017192937,0.006993006993006993,4.3776223776223775,0.09722222222222222,1.0,1.2543859649122806,1.3,2.173076923076923,1796.6101694915253,145620.0,15382.0,126.0,2.659090909090909
PRV54687,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,16.0,9390.0,521.6666666666666,2200.0,666.2471719396992,70.0,1.1111111111111112,2.611111111111111,74.35789793900676,0.0,4.277777777777778,0.0,0.0,0.9473684210526315,0.0,1.0588235294117647,0.0,9390.0,70.0,18.0,0.0
PRV54688,1,11.0,11.0,9.0,7.0,4.0,143000.0,13000.0,81000.0,22825.42442102665,11748.0,1068.0,4.0,9.0,44.0,4.0,8.454545454545455,0.7272727272727273,74.17559579366561,0.0,4.7272727272727275,0.09090909090909091,0.36363636363636365,14521.818181818182,575.4545454545455,1021.0,470.0,25.0,258660.0,253.33986287952987,7300.0,554.2524651855824,3220.0,1.1635651322233105,2.6415279138099903,72.30700665893042,0.004897159647404506,4.173359451518119,0.010763209393346379,0.9166666666666666,2.1677282377919322,1.1,18.076923076923077,3177.777777777778,401660.0,14968.0,481.0,2.3217027727517237
PRV54689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.0,2070.0,103.5,600.0,131.28013438525468,0.0,0.1,1.6,77.79233401779604,0.0,4.6,0.0,0.0,0.9523809523809523,0.0,1.1764705882352942,0.0,2070.0,0.0,20.0,0.0
PRV54690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,366.0,10.0,224960.0,267.8095238095238,3300.0,522.237746656775,1760.0,1.2738095238095237,2.580952380952381,72.74134806557805,0.002380952380952381,4.3654761904761905,0.0,0.0,2.2888283378746594,0.0,33.27272727272727,0.0,224960.0,1760.0,366.0,0.0
PRV54691,0,7.0,7.0,6.0,1.0,0.0,84000.0,12000.0,41000.0,13127.579111676812,6408.0,1068.0,6.571428571428571,16.0,46.0,6.571428571428571,8.714285714285714,0.14285714285714285,71.66715556859295,0.0,5.571428571428571,0.2857142857142857,0.42857142857142855,20885.714285714286,1462.857142857143,60.0,59.0,31.0,14310.0,238.5,5020.0,698.6132146823545,640.0,0.3333333333333333,2.2,72.82276979237965,0.0,4.6,0.11475409836065574,0.875,1.0,1.0,1.84375,1787.2340425531916,98310.0,7048.0,66.0,2.723214285714285
PRV54692,1,48.0,38.0,1.0,1.0,0.0,371000.0,7729.166666666667,51000.0,8524.656562205077,51264.0,1068.0,4.833333333333333,15.0,232.0,4.833333333333333,8.166666666666666,0.6041666666666666,80.26830937713895,0.020833333333333332,5.291666666666667,0.22916666666666666,0.4375,12445.833333333334,1557.5,24.0,24.0,15.0,4880.0,203.33333333333334,2200.0,446.59744218067215,0.0,1.7916666666666667,2.5416666666666665,76.87268993839835,0.0,4.416666666666667,1.92,1.2307692307692308,0.96,19.0,1.5,1592.274678111588,375880.0,51264.0,62.0,2.3058823529411763
PRV54693,0,2.0,2.0,2.0,1.0,0.0,15000.0,7500.0,11000.0,4949.747468305833,2136.0,1068.0,6.5,12.0,13.0,6.5,9.5,1.0,61.16769336071184,0.0,5.5,0.0,0.5,11600.0,2030.0,50.0,49.0,24.0,24930.0,498.6,2600.0,805.9270489090593,0.0,2.92,3.04,73.97716632443532,0.0,4.8,0.0392156862745098,0.6666666666666666,1.0,0.6666666666666666,1.96,1071.4285714285713,39930.0,2136.0,51.0,2.3514851485148514
PRV54694,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,155.0,17.0,90760.0,275.030303030303,3300.0,490.8637932427132,430.0,1.396969696969697,2.639393939393939,72.52747599195237,0.015151515151515152,3.860606060606061,0.0,0.0,2.1153846153846154,0.0,8.61111111111111,0.0,90760.0,430.0,155.0,0.0
PRV54695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,25.0,15750.0,297.1698113207547,3300.0,535.7933634358368,260.0,1.7735849056603774,2.981132075471698,77.43639016956595,0.0,4.471698113207547,0.0,0.0,0.9814814814814815,0.0,2.0384615384615383,0.0,15750.0,260.0,53.0,0.0
PRV54696,0,6.0,6.0,4.0,2.0,0.0,118000.0,19666.666666666668,50000.0,21001.587241603112,6408.0,1068.0,6.833333333333333,14.0,41.0,6.833333333333333,9.0,0.8333333333333334,74.0292037417294,0.0,4.166666666666667,0.16666666666666666,0.6666666666666666,24153.333333333332,2101.6666666666665,65.0,58.0,27.0,21150.0,325.38461538461536,3300.0,741.8180305065491,390.0,2.3076923076923075,2.353846153846154,71.7800031590586,0.015384615384615385,3.6307692307692307,0.09090909090909091,0.8571428571428571,1.1016949152542372,1.2,2.0714285714285716,2809.5238095238096,139150.0,6798.0,64.0,2.68348623853211
PRV54697,0,1.0,1.0,1.0,1.0,0.0,10000.0,10000.0,10000.0,0.0,1068.0,1068.0,5.0,5.0,5.0,5.0,9.0,1.0,72.16700889801506,0.0,6.0,1.0,1.0,14000.0,8060.0,7.0,7.0,5.0,880.0,125.71428571428571,700.0,254.35258617760914,0.0,2.857142857142857,2.0,77.23829079886575,0.0,3.142857142857143,0.125,0.5,0.875,0.5,1.1666666666666667,1666.6666666666667,10880.0,1068.0,8.0,3.0
PRV54699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,360.0,90.0,200.0,80.82903768654761,100.0,0.0,1.25,77.6488706365503,0.0,5.75,0.0,0.0,0.8,0.0,0.8,0.0,360.0,100.0,4.0,0.0
PRV54701,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,1310.0,218.33333333333334,1000.0,384.0008680545744,0.0,0.0,1.1666666666666667,82.29203741729408,0.0,2.6666666666666665,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,1310.0,0.0,5.0,0.0
PRV54703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,660.0,60.0,200.0,58.309518948453004,0.0,0.0,2.8181818181818183,76.18990728641653,0.0,3.8181818181818183,0.0,0.0,0.9166666666666666,0.0,0.9166666666666666,0.0,660.0,0.0,11.0,0.0
PRV54704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,115.0,20.0,44710.0,277.70186335403724,3000.0,546.0371421057417,170.0,1.1055900621118013,2.3850931677018634,74.70902683008745,0.0,4.403726708074534,0.0,0.0,1.3879310344827587,0.0,5.476190476190476,0.0,44710.0,170.0,115.0,0.0
PRV54705,0,20.0,17.0,1.0,1.0,0.0,164000.0,8200.0,19000.0,5053.399064517185,20292.0,1068.0,5.85,15.0,117.0,5.85,8.15,0.4,82.48418891170431,0.0,4.95,0.25,0.45,12741.0,940.0,237.0,112.0,19.0,55740.0,235.18987341772151,3300.0,488.48050659237833,380.0,1.1687763713080168,2.5991561181434597,74.0863462688119,0.0,4.118143459915612,0.08403361344537816,1.1111111111111112,2.0973451327433628,8.5,5.6,1389.8305084745762,219740.0,20672.0,129.0,2.264419695193435
